,parcelid,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,taxamount,assessmentyear,regionidcounty,regionidzip,transactiondate
272,12630934,2.0,1.0,1081.0,193998.0,2425.65,2016.0,3101.0,96228.0,2017-05-01
273,14036322,4.0,2.0,1918.0,79646.0,1126.72,2016.0,1286.0,96967.0,2017-05-01
274,14436387,4.0,3.0,1480.0,354585.0,6739.28,2016.0,1286.0,96983.0,2017-05-01
275,10859517,4.0,5.0,3201.0,1708630.0,20688.55,2016.0,3101.0,96424.0,2017-05-01
276,14365560,4.0,3.0,3249.0,483407.0,4969.64,2016.0,1286.0,96962.0,2017-05-01
277,14363975,3.0,2.5,1488.0,579707.0,5991.9,2016.0,1286.0,96989.0,2017-05-01
278,12319747,3.0,2.0,1456.0,150348.0,1982.84,2016.0,3101.0,96101.0,2017-05-01
279,10780368,3.0,1.0,1122.0,395132.0,4809.79,2016.0,3101.0,96364.0,2017-05-01
280,14148752,4.0,2.0,1627.0,226874.0,2915.58,2016.0,1286.0,97035.0,2017-05-01
281,11484472,2.0,1.0,700.0,106916.0,1743.23,2016.0,3101.0,96107.0,2017-05-01
282,12429914,3.0,1.0,1066.0,490000.0,6077.74,2016.0,3101.0,96213.0,2017-05-01
283,12925936,3.0,2.0,1395.0,363459.0,4550.17,2016.0,3101.0,96473.0,2017-05-01
284,12698066,3.0,2.0,1568.0,107020.0,1338.87,2016.0,3101.0,96222.0,2017-05-01
285,13040361,3.0,2.0,1440.0,451786.0,5486.27,2016.0,3101.0,96485.0,2017-05-01
286,13044658,5.0,5.0,5218.0,1168139.0,13336.29,2016.0,3101.0,96486.0,2017-05-01
287,11260390,4.0,3.0,2348.0,201593.0,2553.06,2016.0,3101.0,97319.0,2017-05-01
288,17151317,3.0,2.0,1310.0,336927.0,3944.38,2016.0,2061.0,97106.0,2017-05-01
289,12155776,5.0,4.0,3064.0,945376.0,11206.16,2016.0,3101.0,96271.0,2017-05-01
290,14111615,3.0,1.5,1426.0,211762.0,2595.1,2016.0,1286.0,96185.0,2017-05-01
291,12701259,3.0,3.0,1802.0,122768.0,1801.68,2016.0,3101.0,96222.0,2017-05-01
292,14033434,4.0,2.0,2239.0,126166.0,1707.7,2016.0,1286.0,97008.0,2017-05-01
293,17241297,3.0,2.0,1465.0,650143.0,7356.2,2016.0,2061.0,97118.0,2017-05-01
294,17151776,4.0,2.0,1950.0,105131.0,1203.52,2016.0,2061.0,97106.0,2017-05-01
295,11111466,4.0,2.0,1624.0,267574.0,3713.98,2016.0,3101.0,96377.0,2017-05-01
296,14349626,3.0,2.5,1489.0,652227.0,7730.2,2016.0,1286.0,96939.0,2017-05-01
297,11684191,2.0,3.0,2419.0,5177672.0,59223.38,2016.0,3101.0,96116.0,2017-05-01
298,11184912,3.0,2.0,1218.0,141611.0,2644.92,2016.0,3101.0,97329.0,2017-05-01
299,14107423,4.0,2.5,1327.0,221072.0,2839.48,2016.0,1286.0,96185.0,2017-05-01
300,11655397,4.0,4.0,2791.0,1732657.0,20966.1,2016.0,3101.0,96086.0,2017-05-01
301,14108092,4.0,2.5,1748.0,462904.0,5528.32,2016.0,1286.0,96185.0,2017-05-01
302,11497349,4.0,5.0,3743.0,2278000.0,25241.34,2016.0,3101.0,96117.0,2017-05-01
303,14300226,3.0,2.0,1480.0,297965.0,3170.22,2016.0,1286.0,96941.0,2017-05-01
304,12390789,3.0,1.0,676.0,34328.0,914.46,2016.0,3101.0,96197.0,2017-05-01
305,14401101,3.0,1.0,973.0,354283.0,4473.68,2016.0,1286.0,96969.0,2017-05-01
306,11670323,4.0,3.0,3314.0,2083810.0,25096.78,2016.0,3101.0,96030.0,2017-05-01
307,11628304,3.0,3.0,2363.0,177242.0,2196.35,2016.0,3101.0,96087.0,2017-05-01
308,14299759,4.0,2.5,2477.0,644555.0,7377.5,2016.0,1286.0,96948.0,2017-05-01
309,10890671,2.0,2.0,884.0,276122.0,3417.67,2016.0,3101.0,96446.0,2017-05-01
310,11094116,3.0,2.0,1284.0,409000.0,5064.09,2016.0,3101.0,96355.0,2017-05-01
311,12864046,6.0,3.0,2375.0,610624.0,7274.21,2016.0,3101.0,96469.0,2017-05-01
312,12863981,5.0,4.0,3035.0,625734.0,7460.77,2016.0,3101.0,96469.0,2017-05-01
313,12956746,5.0,4.0,3971.0,750645.0,9891.19,2016.0,3101.0,96273.0,2017-05-01
314,10851064,4.0,2.0,1533.0,712000.0,8618.1,2016.0,3101.0,96349.0,2017-05-01
315,13089562,4.0,3.0,2131.0,804078.0,10008.31,2016.0,3101.0,96522.0,2017-05-01
316,14024601,4.0,2.0,1984.0,576979.0,6708.02,2016.0,1286.0,96958.0,2017-05-01
317,11454380,5.0,4.0,3437.0,630584.0,7949.88,2016.0,3101.0,96037.0,2017-05-01
318,12235261,2.0,2.0,1339.0,215448.0,2832.54,2016.0,3101.0,96042.0,2017-05-01
319,12953034,3.0,2.0,1186.0,49029.0,901.19,2016.0,3101.0,96523.0,2017-05-01
320,12102046,2.0,1.0,1082.0,314100.0,3731.14,2016.0,3101.0,96294.0,2017-05-01
321,12102046,2.0,1.0,1082.0,314100.0,3731.14,2016.0,3101.0,96294.0,2017-08-11
322,13084948,3.0,1.0,816.0,71135.0,1173.12,2016.0,3101.0,96488.0,2017-05-01
323,11232191,4.0,3.0,2387.0,214294.0,4473.09,2016.0,3101.0,97330.0,2017-05-01
324,12329077,2.0,1.0,1160.0,68398.0,5572.57,2016.0,3101.0,96101.0,2017-05-01
325,14466991,0.0,0.0,,2493444.0,25740.28,2016.0,1286.0,96989.0,2017-05-01
326,12391917,2.0,1.0,864.0,117339.0,1953.93,2016.0,3101.0,96197.0,2017-05-01
327,11232792,4.0,3.0,3272.0,232683.0,5239.98,2016.0,3101.0,97330.0,2017-05-01
328,13078472,6.0,3.0,2084.0,681380.0,7924.63,2016.0,3101.0,96522.0,2017-05-01
329,17254469,3.0,2.0,1101.0,360454.0,4320.12,2016.0,2061.0,97118.0,2017-05-01
330,17283382,4.0,3.0,2162.0,243234.0,2573.32,2016.0,2061.0,96385.0,2017-05-01
331,11840396,3.0,2.0,1456.0,259656.0,3488.94,2016.0,3101.0,96496.0,2017-05-01
332,11771908,3.0,2.0,1215.0,329000.0,4089.57,2016.0,3101.0,95992.0,2017-05-01
333,14313342,4.0,2.0,1816.0,1248517.0,13451.16,2016.0,1286.0,96978.0,2017-05-01
334,10977533,1.0,1.0,650.0,217558.0,3031.99,2016.0,3101.0,96366.0,2017-05-01
335,12303159,2.0,1.0,860.0,116922.0,1796.92,2016.0,3101.0,96125.0,2017-05-01
336,14468115,4.0,2.5,2282.0,536687.0,5712.34,2016.0,1286.0,96989.0,2017-05-01
337,14412823,4.0,3.0,2290.0,722061.0,7325.46,2016.0,1286.0,96987.0,2017-05-01
338,11266326,0.0,0.0,400.0,49627.0,703.3,2016.0,3101.0,97319.0,2017-05-01
339,17073839,3.0,2.5,1592.0,274736.0,2905.46,2016.0,2061.0,97081.0,2017-05-01
340,14413446,3.0,2.5,1866.0,425099.0,4320.42,2016.0,1286.0,96987.0,2017-05-01
341,14405408,3.0,2.0,1478.0,969563.0,10732.36,2016.0,1286.0,96969.0,2017-05-01
342,14296645,2.0,2.0,1893.0,1294443.0,13933.18,2016.0,1286.0,96978.0,2017-05-01
343,11136488,5.0,5.0,4129.0,1084653.0,14224.47,2016.0,3101.0,96395.0,2017-05-01
344,14139870,4.0,4.0,2996.0,735936.0,8318.44,2016.0,1286.0,97043.0,2017-05-01
345,13072894,4.0,3.0,2074.0,423564.0,5318.82,2016.0,3101.0,96522.0,2017-05-01
346,14407010,3.0,3.0,1555.0,494718.0,4954.08,2016.0,1286.0,96987.0,2017-05-01
347,10992389,3.0,1.0,1260.0,205430.0,2578.04,2016.0,3101.0,96282.0,2017-05-01
348,11700828,2.0,2.0,1660.0,74294.0,1468.49,2016.0,3101.0,96024.0,2017-05-01
349,14093394,3.0,2.5,1691.0,345337.0,4366.22,2016.0,1286.0,96990.0,2017-05-01
350,12980417,4.0,2.0,1872.0,321257.0,4499.23,2016.0,3101.0,96479.0,2017-05-01
351,12329779,3.0,2.0,1768.0,517766.0,6367.51,2016.0,3101.0,96101.0,2017-05-01
352,10942915,2.0,1.0,1248.0,643000.0,7124.21,2016.0,3101.0,96438.0,2017-05-01
353,12223864,5.0,1.0,1048.0,32257.0,892.42,2016.0,3101.0,96025.0,2017-05-01
354,17279762,3.0,1.5,1377.0,280167.0,3035.34,2016.0,2061.0,96383.0,2017-05-01
355,11455475,4.0,3.0,1938.0,115934.0,1571.41,2016.0,3101.0,96026.0,2017-05-01
356,14319797,3.0,4.0,2712.0,1044895.0,10665.66,2016.0,1286.0,96940.0,2017-05-01
357,12206402,2.0,1.0,1030.0,320900.0,4041.2,2016.0,3101.0,96028.0,2017-05-02
358,10907569,2.0,2.0,1425.0,354489.0,4294.02,2016.0,3101.0,96449.0,2017-05-02
359,10905659,2.0,2.0,1538.0,102269.0,1301.95,2016.0,3101.0,96424.0,2017-05-02
360,14434380,3.0,3.5,2546.0,900914.0,9383.98,2016.0,1286.0,96985.0,2017-05-02
361,12020637,4.0,2.0,2227.0,847000.0,10419.19,2016.0,3101.0,96050.0,2017-05-02
362,10739546,5.0,2.0,1850.0,69121.0,1079.87,2016.0,3101.0,96337.0,2017-05-02
363,14221416,4.0,2.5,2459.0,795000.0,10408.56,2016.0,1286.0,97065.0,2017-05-02
364,17217146,5.0,3.0,2981.0,952928.0,10139.3,2016.0,2061.0,96385.0,2017-05-02
365,12033783,3.0,1.0,1370.0,1012000.0,12162.68,2016.0,3101.0,96049.0,2017-05-02
366,10739623,5.0,2.0,1850.0,79066.0,1187.18,2016.0,3101.0,96337.0,2017-05-02
367,12765494,2.0,1.0,1155.0,399716.0,5391.5,2016.0,3101.0,96479.0,2017-05-02
368,11249499,4.0,2.0,1384.0,54609.0,855.69,2016.0,3101.0,97318.0,2017-05-02
369,12206149,2.0,1.0,1317.0,40955.0,618.07,2016.0,3101.0,96025.0,2017-05-02
370,13903514,4.0,3.0,1703.0,347527.0,2058.7,2016.0,1286.0,96181.0,2017-05-02
371,12134166,3.0,3.0,2630.0,573381.0,6839.34,2016.0,3101.0,96267.0,2017-05-02
372,12461071,3.0,1.0,1225.0,426009.0,5184.45,2016.0,3101.0,96241.0,2017-05-02
373,11453766,3.0,2.0,1841.0,790000.0,9691.27,2016.0,3101.0,96037.0,2017-05-02
374,11575478,2.0,2.0,1559.0,1233929.0,14589.39,2016.0,3101.0,96152.0,2017-05-02
375,17112528,3.0,2.5,1525.0,374376.0,9169.32,2016.0,2061.0,97107.0,2017-05-02
376,11008947,4.0,3.0,2269.0,710000.0,8676.22,2016.0,3101.0,96370.0,2017-05-02
377,12761268,4.0,3.0,2521.0,371739.0,4803.45,2016.0,3101.0,96193.0,2017-05-02
378,12792363,3.0,3.0,1914.0,94395.0,1548.31,2016.0,3101.0,96172.0,2017-05-02
379,11558686,3.0,2.0,1473.0,331664.0,4087.91,2016.0,3101.0,96015.0,2017-05-02
380,14072879,4.0,3.0,2349.0,799548.0,8747.44,2016.0,1286.0,97008.0,2017-05-02
381,12749922,4.0,4.0,2026.0,605000.0,7550.87,2016.0,3101.0,96190.0,2017-05-02
382,14016276,4.0,2.0,1194.0,362000.0,4333.46,2016.0,1286.0,96180.0,2017-05-02
383,11641069,3.0,3.0,2577.0,1760000.0,21298.78,2016.0,3101.0,96086.0,2017-05-02
384,14370823,4.0,3.0,2356.0,750000.0,7771.5,2016.0,1286.0,96962.0,2017-05-02
385,14531717,1.0,1.0,504.0,92355.0,1448.36,2016.0,1286.0,97023.0,2017-05-02
386,11206957,4.0,3.0,2153.0,233500.0,3648.6,2016.0,3101.0,97328.0,2017-05-02
387,11641298,5.0,2.0,2586.0,1894866.0,22856.85,2016.0,3101.0,96086.0,2017-05-02
388,11035469,3.0,2.0,1232.0,267146.0,3380.03,2016.0,3101.0,96361.0,2017-05-02
389,10717917,5.0,6.0,5271.0,775576.0,9596.53,2016.0,3101.0,96339.0,2017-05-02
390,11431878,2.0,1.0,1074.0,99291.0,1400.3,2016.0,3101.0,96106.0,2017-05-02
391,12762520,4.0,2.0,1720.0,226994.0,3125.33,2016.0,3101.0,96190.0,2017-05-02
392,14433976,4.0,3.5,3406.0,651587.0,6775.36,2016.0,1286.0,96987.0,2017-05-02
393,11009268,5.0,3.0,3142.0,660175.0,8149.96,2016.0,3101.0,96370.0,2017-05-02
394,11158200,4.0,2.0,1376.0,246228.0,3557.69,2016.0,3101.0,96373.0,2017-05-02
395,12291583,3.0,1.0,946.0,161662.0,2415.71,2016.0,3101.0,96113.0,2017-05-02
396,12117615,3.0,2.0,1607.0,795000.0,9161.71,2016.0,3101.0,96292.0,2017-05-02
397,11009893,4.0,3.0,2994.0,797421.0,9791.45,2016.0,3101.0,96370.0,2017-05-02
398,17300463,4.0,4.5,3477.0,706530.0,8420.04,2016.0,2061.0,96342.0,2017-05-02
399,12794513,4.0,2.0,1596.0,455000.0,5737.32,2016.0,3101.0,96173.0,2017-05-02
400,10800973,4.0,2.0,1551.0,640000.0,7744.58,2016.0,3101.0,96349.0,2017-05-02
401,12782440,2.0,2.0,1889.0,405568.0,5183.32,2016.0,3101.0,96169.0,2017-05-02
402,12225310,3.0,2.0,1455.0,48819.0,936.23,2016.0,3101.0,96028.0,2017-05-02
403,17183451,4.0,2.0,1578.0,397610.0,4604.4,2016.0,2061.0,97104.0,2017-05-02
404,11997567,2.0,1.0,1139.0,941136.0,11354.65,2016.0,3101.0,96017.0,2017-05-02
405,12247837,3.0,2.0,1061.0,369500.0,4731.84,2016.0,3101.0,96105.0,2017-05-02
406,17125160,4.0,2.5,2125.0,636000.0,6778.56,2016.0,2061.0,97089.0,2017-05-02
407,13949743,3.0,2.0,1298.0,174483.0,2886.96,2016.0,1286.0,97051.0,2017-05-02
408,17114118,3.0,2.0,1597.0,195561.0,2588.56,2016.0,2061.0,97083.0,2017-05-02
409,12269112,3.0,2.0,1494.0,55753.0,1193.43,2016.0,3101.0,96040.0,2017-05-02
410,14430922,4.0,3.0,2518.0,130860.0,2428.06,2016.0,1286.0,96961.0,2017-05-02
411,17209126,4.0,2.5,2271.0,299100.0,3174.76,2016.0,2061.0,96383.0,2017-05-02
412,12847318,3.0,2.0,1780.0,347615.0,4538.95,2016.0,3101.0,96492.0,2017-05-02
413,12847318,3.0,2.0,1780.0,347615.0,4538.95,2016.0,3101.0,96492.0,2017-08-23
414,10809859,4.0,3.0,3381.0,546269.0,6825.37,2016.0,3101.0,96387.0,2017-05-02
415,10904507,2.0,2.0,1715.0,704162.0,8561.52,2016.0,3101.0,96424.0,2017-05-02
416,12525091,2.0,2.0,1702.0,880000.0,10457.37,2016.0,3101.0,96246.0,2017-05-02
417,14025601,4.0,2.0,1675.0,74899.0,1379.62,2016.0,1286.0,96958.0,2017-05-02
418,12706444,4.0,2.0,1596.0,280408.0,3735.28,2016.0,3101.0,96121.0,2017-05-02
419,12226193,2.0,1.0,780.0,253704.0,3562.35,2016.0,3101.0,96028.0,2017-05-02
420,11851413,2.0,1.0,1233.0,139404.0,2400.1,2016.0,3101.0,96192.0,2017-05-02
421,12142228,4.0,3.0,2128.0,1346193.0,15344.47,2016.0,3101.0,96268.0,2017-05-02
422,10737322,4.0,3.0,3102.0,564429.0,6634.11,2016.0,3101.0,96337.0,2017-05-02
423,12779204,3.0,2.0,1500.0,449247.0,5639.1,2016.0,3101.0,96169.0,2017-05-02
424,14388893,2.0,2.0,1092.0,391380.0,4074.7,2016.0,1286.0,96971.0,2017-05-02
425,12940586,3.0,1.0,1103.0,214832.0,2617.22,2016.0,3101.0,96523.0,2017-05-02
426,11679292,1.0,2.0,1678.0,9120827.0,109468.98,2016.0,3101.0,96116.0,2017-05-02
427,12222307,2.0,1.0,816.0,148277.0,1921.01,2016.0,3101.0,96025.0,2017-05-02
428,12655298,4.0,4.0,1890.0,601100.0,7293.71,2016.0,3101.0,96221.0,2017-05-02
429,11824023,3.0,1.0,990.0,196289.0,2920.14,2016.0,3101.0,96044.0,2017-05-02
430,12755331,3.0,2.0,1325.0,49239.0,942.23,2016.0,3101.0,96193.0,2017-05-02
431,11439010,3.0,2.0,1266.0,350140.0,4509.96,2016.0,3101.0,96111.0,2017-05-02
432,11029750,2.0,1.0,814.0,123666.0,1595.61,2016.0,3101.0,96375.0,2017-05-02
433,11282052,3.0,2.0,1150.0,196000.0,3163.06,2016.0,3101.0,97317.0,2017-05-02
434,17264121,3.0,3.0,2115.0,638000.0,7213.02,2016.0,2061.0,97116.0,2017-05-02
435,14072642,3.0,2.0,1323.0,196758.0,2357.32,2016.0,1286.0,97008.0,2017-05-02
436,11436683,3.0,1.0,1024.0,60830.0,921.98,2016.0,3101.0,96107.0,2017-05-02
437,10813895,3.0,3.0,2024.0,158467.0,2299.87,2016.0,3101.0,96379.0,2017-05-02
438,14186430,3.0,2.0,1818.0,750762.0,8586.22,2016.0,1286.0,97078.0,2017-05-02
439,11016108,4.0,2.0,1486.0,515000.0,6356.46,2016.0,3101.0,96370.0,2017-05-02
440,11108932,4.0,3.0,2407.0,343937.0,5212.57,2016.0,3101.0,96373.0,2017-05-02
441,11242048,3.0,2.0,2500.0,321056.0,3883.38,2016.0,3101.0,97298.0,2017-05-02
442,17264826,4.0,3.0,1866.0,583366.0,6582.46,2016.0,2061.0,96351.0,2017-05-02
443,12147874,3.0,1.0,1454.0,583768.0,6523.6,2016.0,3101.0,96330.0,2017-05-02
444,12928175,3.0,2.0,1108.0,40953.0,867.24,2016.0,3101.0,96465.0,2017-05-02
445,14149740,4.0,2.0,1599.0,65943.0,994.28,2016.0,1286.0,97035.0,2017-05-02
446,12420615,4.0,3.0,2407.0,430721.0,4969.47,2016.0,3101.0,96206.0,2017-05-02
447,14219976,3.0,2.5,2984.0,582112.0,6289.44,2016.0,1286.0,97065.0,2017-05-02
448,14098411,4.0,2.0,1673.0,577914.0,6571.12,2016.0,1286.0,96185.0,2017-05-02
449,12932416,3.0,2.0,1769.0,328921.0,4144.89,2016.0,3101.0,96474.0,2017-05-02
450,17123822,4.0,2.0,1960.0,542000.0,5846.64,2016.0,2061.0,97089.0,2017-05-02
451,13950825,4.0,2.0,1515.0,162712.0,2290.66,2016.0,1286.0,96990.0,2017-05-02
452,10816253,4.0,1.0,2438.0,671084.0,8250.08,2016.0,3101.0,96349.0,2017-05-02
453,12998892,3.0,2.0,1232.0,527929.0,6897.16,2016.0,3101.0,96267.0,2017-05-02
454,11864959,2.0,1.0,838.0,159143.0,2078.7,2016.0,3101.0,96510.0,2017-05-02
455,14381074,3.0,2.0,1452.0,373126.0,3863.32,2016.0,1286.0,96995.0,2017-05-02
456,12035564,3.0,2.0,2606.0,2230037.0,26728.79,2016.0,3101.0,96008.0,2017-05-02
457,10813584,4.0,3.0,2908.0,961175.0,11894.89,2016.0,3101.0,96379.0,2017-05-02
458,14394843,3.0,2.5,2264.0,700522.0,7107.5,2016.0,1286.0,96987.0,2017-05-02
459,12789251,3.0,2.0,1790.0,89105.0,1536.38,2016.0,3101.0,96170.0,2017-05-02
460,10842962,3.0,3.0,2567.0,162738.0,2132.51,2016.0,3101.0,96420.0,2017-05-02
461,12710305,4.0,4.0,2788.0,1370587.0,15437.75,2016.0,3101.0,96122.0,2017-05-02
462,11204960,4.0,3.0,2000.0,131090.0,2623.93,2016.0,3101.0,97328.0,2017-05-02
463,14420551,2.0,2.0,1329.0,77721.0,805.2,2016.0,1286.0,96987.0,2017-05-02
464,11892135,3.0,2.0,1886.0,623706.0,8659.2,2016.0,3101.0,96296.0,2017-05-02
465,11205024,3.0,2.0,1336.0,197000.0,3375.29,2016.0,3101.0,97328.0,2017-05-02
466,12666692,3.0,1.0,1188.0,364463.0,4687.3,2016.0,3101.0,96123.0,2017-05-02
467,17219864,3.0,2.5,2651.0,410955.0,4413.5,2016.0,2061.0,96385.0,2017-05-02
468,14325086,3.0,3.5,2964.0,1104178.0,14955.8,2016.0,1286.0,96975.0,2017-05-02
469,14266960,3.0,2.0,1767.0,348808.0,4238.72,2016.0,1286.0,97004.0,2017-05-02
470,12675776,3.0,2.0,1437.0,803000.0,9139.36,2016.0,3101.0,96161.0,2017-05-02
471,14484375,3.0,3.0,2980.0,835000.0,10718.96,2016.0,1286.0,96993.0,2017-05-02
472,13860122,4.0,3.0,2612.0,121326.0,1589.78,2016.0,1286.0,96966.0,2017-05-02
473,12480852,2.0,1.0,890.0,453000.0,5320.31,2016.0,3101.0,96212.0,2017-05-02
474,14271752,4.0,2.5,2210.0,791000.0,8955.82,2016.0,1286.0,96959.0,2017-05-02
475,12177973,3.0,4.0,2128.0,827928.0,9130.16,2016.0,3101.0,96330.0,2017-05-02
476,13068561,3.0,3.0,2616.0,500852.0,6299.03,2016.0,3101.0,96522.0,2017-05-02
477,11492666,3.0,1.0,918.0,341450.0,4509.02,2016.0,3101.0,96124.0,2017-05-02
478,14045909,3.0,2.0,1487.0,702158.0,7910.22,2016.0,1286.0,96964.0,2017-05-02
479,14320337,4.0,3.5,2743.0,643436.0,6637.02,2016.0,1286.0,96940.0,2017-05-02
480,14140078,4.0,2.5,2373.0,674071.0,7572.44,2016.0,1286.0,97039.0,2017-05-02
481,17138423,3.0,2.0,1422.0,534021.0,5687.46,2016.0,2061.0,97089.0,2017-05-02
482,12044713,2.0,1.0,1026.0,344835.0,3742.48,2016.0,3101.0,96330.0,2017-05-02
483,12482367,2.0,2.0,1413.0,424247.0,5022.76,2016.0,3101.0,96212.0,2017-05-02
484,12014112,3.0,3.0,2949.0,1719847.0,20869.38,2016.0,3101.0,96049.0,2017-05-02
485,11859764,4.0,3.0,2319.0,620058.0,7816.58,2016.0,3101.0,96510.0,2017-05-02
486,11050506,4.0,2.0,1383.0,432367.0,5229.89,2016.0,3101.0,96370.0,2017-05-02
487,14166838,4.0,3.0,3285.0,1144928.0,13159.82,2016.0,1286.0,97079.0,2017-05-02
488,14488894,4.0,2.5,2269.0,401918.0,4085.84,2016.0,1286.0,96996.0,2017-05-02
489,14331904,3.0,3.0,2825.0,629372.0,7629.8,2016.0,1286.0,97018.0,2017-05-02
490,17169061,4.0,4.0,2961.0,321164.0,3729.0,2016.0,2061.0,97104.0,2017-05-02
491,12005383,2.0,1.0,1298.0,812200.0,9887.72,2016.0,3101.0,96019.0,2017-05-02
492,12730293,1.0,1.0,800.0,115230.0,1759.23,2016.0,3101.0,96172.0,2017-05-02
493,10783081,4.0,4.0,2891.0,757831.0,9189.99,2016.0,3101.0,96364.0,2017-05-02
494,11716022,2.0,1.0,984.0,385000.0,4664.33,2016.0,3101.0,95989.0,2017-05-02
495,12253441,3.0,2.0,1248.0,418000.0,5317.13,2016.0,3101.0,96105.0,2017-05-02
496,11049456,3.0,3.0,2336.0,587000.0,7303.58,2016.0,3101.0,96370.0,2017-05-02
497,12406480,2.0,1.0,516.0,217558.0,2972.83,2016.0,3101.0,96193.0,2017-05-02
498,11226907,1.0,1.0,1036.0,56559.0,820.02,2016.0,3101.0,97323.0,2017-05-02
499,10941767,2.0,1.0,838.0,478587.0,5309.82,2016.0,3101.0,96438.0,2017-05-02
500,11521596,3.0,2.0,1379.0,103712.0,1920.46,2016.0,3101.0,96097.0,2017-05-02
501,12833461,3.0,1.0,1006.0,324551.0,3968.45,2016.0,3101.0,96489.0,2017-05-02
502,11390564,2.0,2.0,1685.0,264846.0,3369.7,2016.0,3101.0,96024.0,2017-05-02
503,11389985,4.0,3.0,2020.0,87877.0,1326.84,2016.0,3101.0,96024.0,2017-05-02
504,11494753,2.0,2.0,1105.0,888343.0,9639.6,2016.0,3101.0,96109.0,2017-05-02
505,12484256,3.0,1.0,927.0,414212.0,5115.54,2016.0,3101.0,96212.0,2017-05-02
506,10917500,3.0,3.0,2504.0,687348.0,8404.51,2016.0,3101.0,96449.0,2017-05-02
507,11778870,5.0,2.0,2896.0,38680.0,715.37,2016.0,3101.0,95987.0,2017-05-02
508,12685296,4.0,4.0,2457.0,1642000.0,18919.18,2016.0,3101.0,96121.0,2017-05-02
509,17287443,4.0,3.5,3231.0,878968.0,10857.58,2016.0,2061.0,96393.0,2017-05-02
510,11506000,3.0,2.0,1372.0,654276.0,7351.39,2016.0,3101.0,96117.0,2017-05-02
511,12026533,4.0,3.0,1748.0,395304.0,4979.21,2016.0,3101.0,96027.0,2017-05-02
512,11232048,4.0,3.0,2537.0,328296.0,4827.4,2016.0,3101.0,97330.0,2017-05-02
513,17090286,3.0,2.0,2274.0,483705.0,5167.46,2016.0,2061.0,97084.0,2017-05-02
514,12098126,4.0,2.0,2467.0,1462000.0,16730.64,2016.0,3101.0,96293.0,2017-05-02
515,12856686,5.0,3.0,2625.0,125261.0,1904.0,2016.0,3101.0,96489.0,2017-05-02
516,13101494,4.0,3.0,2972.0,495338.0,5885.03,2016.0,3101.0,96522.0,2017-05-02
517,12492575,3.0,1.0,1218.0,267294.0,3438.57,2016.0,3101.0,96242.0,2017-05-02
518,11600520,2.0,3.0,1576.0,1014000.0,12214.26,2016.0,3101.0,96016.0,2017-05-02
519,11179512,4.0,3.0,2817.0,538000.0,7148.82,2016.0,3101.0,96398.0,2017-05-02
520,14050918,4.0,2.5,2217.0,98707.0,1343.64,2016.0,1286.0,96964.0,2017-05-02
521,14050918,4.0,2.5,2217.0,98707.0,1343.64,2016.0,1286.0,96964.0,2017-07-31
522,11504152,5.0,4.0,1634.0,1314944.0,14603.18,2016.0,3101.0,96117.0,2017-05-02
523,11807535,2.0,1.0,768.0,152289.0,1918.45,2016.0,3101.0,96014.0,2017-05-02
524,14297677,4.0,3.5,3100.0,1615417.0,17228.54,2016.0,1286.0,96978.0,2017-05-02
525,11138619,2.0,2.0,1320.0,228431.0,4945.91,2016.0,3101.0,96352.0,2017-05-02
526,12027020,3.0,3.0,1564.0,225707.0,2888.25,2016.0,3101.0,96027.0,2017-05-02
527,17284561,5.0,3.0,2781.0,870746.0,9339.1,2016.0,2061.0,96385.0,2017-05-02
528,11598501,2.0,2.0,1469.0,234100.0,2886.81,2016.0,3101.0,96015.0,2017-05-02
529,13091549,4.0,3.0,1752.0,333425.0,4503.05,2016.0,3101.0,96522.0,2017-05-02
530,11058331,3.0,2.0,1243.0,174930.0,2150.11,2016.0,3101.0,96370.0,2017-05-02
531,12489413,2.0,1.0,986.0,80932.0,1206.16,2016.0,3101.0,96242.0,2017-05-02
532,12859680,5.0,3.0,2447.0,323707.0,4043.12,2016.0,3101.0,96505.0,2017-05-02
533,12859998,4.0,3.0,2083.0,175528.0,2330.79,2016.0,3101.0,96505.0,2017-05-02
534,17072413,3.0,2.5,1821.0,470000.0,5155.68,2016.0,2061.0,97081.0,2017-05-02
535,14334302,4.0,3.5,2267.0,521009.0,5971.64,2016.0,1286.0,97005.0,2017-05-02
536,13836287,4.0,2.0,1950.0,63181.0,970.9,2016.0,1286.0,97006.0,2017-05-02
537,17204145,5.0,5.0,3307.0,812000.0,9285.68,2016.0,2061.0,97097.0,2017-05-02
538,12327415,3.0,1.0,1056.0,395946.0,2685.29,2016.0,3101.0,96102.0,2017-05-02
539,11962981,2.0,1.0,900.0,632500.0,7678.43,2016.0,3101.0,96046.0,2017-05-02
540,11511040,5.0,4.0,3565.0,2441075.0,25847.81,2016.0,3101.0,96109.0,2017-05-02
541,11969955,1.0,1.0,1178.0,577270.0,6992.82,2016.0,3101.0,96023.0,2017-05-02
542,11963255,4.0,3.0,2206.0,389489.0,4839.47,2016.0,3101.0,96046.0,2017-05-02
543,14282474,3.0,2.0,1705.0,312650.0,3935.24,2016.0,1286.0,96959.0,2017-05-02
544,12494134,3.0,2.0,1227.0,256259.0,3279.73,2016.0,3101.0,96242.0,2017-05-02
